track_name,mbz_id,fname,instrument,f_score,iterations,time,threshold,smooth,pre_avg,post_avg,pre_max,post_max
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,0.8742138364779874,3,07-05-24_18-58-44,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,piano,0.840119165839126,3,07-05-24_18-59-01,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,piano,0.9435840707964601,3,07-05-24_18-59-17,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,piano,0.8117154811715481,3,07-05-24_18-58-24,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,piano,0.8864468864468864,3,07-05-24_18-58-23,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,0.9492273730684326,3,07-05-24_18-58-29,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,piano,0.9020242914979757,3,07-05-24_18-58-51,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,piano,0.9556585043017869,3,07-05-24_18-58-59,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,piano,0.8933092224231465,3,07-05-24_18-59-04,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.8858131487889275,3,07-05-24_18-59-16,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.8814115716044316,3,07-05-24_18-59-17,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.9194154488517745,3,07-05-24_18-59-26,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.9161810847153743,3,07-05-24_18-59-23,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9484994442386069,3,07-05-24_18-59-26,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,piano,0.9193267556587348,3,07-05-24_18-59-22,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,piano,0.9482352941176472,3,07-05-24_18-59-01,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,0.9022673964034403,3,07-05-24_18-59-09,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,piano,0.9319587628865981,3,07-05-24_18-59-11,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,piano,0.8935611038107752,3,07-05-24_18-59-20,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,0.9134078212290503,3,07-05-24_18-59-23,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,piano,0.8864994026284347,3,07-05-24_18-59-25,0.135,0.08750000000000001,0.0,0.0,0.01,0.01
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,piano,0.9688167449807774,4,07-05-24_19-00-39,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,0.8990228013029316,4,07-05-24_19-00-33,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,piano,0.9585635359116023,4,07-05-24_19-00-25,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,piano,0.956127080181543,4,07-05-24_19-00-38,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,0.9667558272831487,4,07-05-24_19-00-41,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,piano,0.9285714285714285,4,07-05-24_19-00-03,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,piano,0.9335219236209334,4,07-05-24_19-00-26,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,0.9494584837545126,4,07-05-24_19-00-12,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,piano,0.9307915457936178,4,07-05-24_19-00-41,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,piano,0.9107142857142858,4,07-05-24_18-59-56,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,0.863030303030303,4,07-05-24_19-00-29,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,piano,0.9656925031766201,4,07-05-24_19-00-34,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,piano,0.9090909090909091,4,07-05-24_18-59-55,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,0.9045226130653267,4,07-05-24_19-00-03,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,piano,0.9291338582677166,4,07-05-24_19-00-19,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,piano,0.9575551782682512,4,07-05-24_19-00-36,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,piano,0.8370044052863436,4,07-05-24_18-59-43,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,piano,0.9022556390977444,4,07-05-24_18-59-42,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,0.9395973154362415,4,07-05-24_18-59-47,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,piano,0.9029535864978901,4,07-05-24_19-00-08,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,piano,0.932972241029113,4,07-05-24_19-00-17,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,piano,0.8928121059268601,4,07-05-24_19-00-23,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.9028146574614977,4,07-05-24_19-00-35,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.9050228310502283,4,07-05-24_19-00-36,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.9505037231712657,4,07-05-24_19-00-45,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.8964862298195632,4,07-05-24_19-00-42,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9472485768500949,4,07-05-24_19-00-44,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,piano,0.9016990291262137,4,07-05-24_19-00-41,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,piano,0.9618138424821003,4,07-05-24_19-00-21,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,0.8583128583128584,4,07-05-24_19-00-28,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,piano,0.9309245483528161,4,07-05-24_19-00-30,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,piano,0.880647336480108,4,07-05-24_19-00-38,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,0.9481481481481482,4,07-05-24_19-00-42,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,piano,0.8901166359729896,4,07-05-24_19-00-44,0.7425,0.059375000000000004,0.0,0.0,0.01,0.01
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,piano,0.9642105263157894,5,07-05-24_19-01-59,0.3375,0.078125,0.0,0.0,0.01,0.01
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,0.9074664964901085,5,07-05-24_19-01-51,0.3375,0.078125,0.0,0.0,0.01,0.01
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,piano,0.9514824797843666,5,07-05-24_19-01-43,0.3375,0.078125,0.0,0.0,0.01,0.01
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,piano,0.9545681477783325,5,07-05-24_19-01-57,0.3375,0.078125,0.0,0.0,0.01,0.01
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,0.9660377358490566,5,07-05-24_19-02-00,0.3375,0.078125,0.0,0.0,0.01,0.01
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,piano,0.9320388349514563,5,07-05-24_19-01-21,0.3375,0.078125,0.0,0.0,0.01,0.01
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,piano,0.9275766016713092,5,07-05-24_19-01-44,0.3375,0.078125,0.0,0.0,0.01,0.01
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,0.9511978704525289,5,07-05-24_19-01-30,0.3375,0.078125,0.0,0.0,0.01,0.01
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,piano,0.9313604603370325,5,07-05-24_19-02-00,0.3375,0.078125,0.0,0.0,0.01,0.01
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,piano,0.9125874125874125,5,07-05-24_19-01-17,0.3375,0.078125,0.0,0.0,0.01,0.01
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,0.8805539526832084,5,07-05-24_19-01-47,0.3375,0.078125,0.0,0.0,0.01,0.01
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,piano,0.9688814129520605,5,07-05-24_19-01-54,0.3375,0.078125,0.0,0.0,0.01,0.01
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,piano,0.9001883239171374,5,07-05-24_19-01-14,0.3375,0.078125,0.0,0.0,0.01,0.01
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,0.895330112721417,5,07-05-24_19-01-22,0.3375,0.078125,0.0,0.0,0.01,0.01
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,piano,0.8881856540084387,5,07-05-24_19-01-37,0.3375,0.078125,0.0,0.0,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,piano,0.9523809523809523,5,07-05-24_19-01-55,0.3375,0.078125,0.0,0.0,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,piano,0.8185654008438819,5,07-05-24_19-01-01,0.3375,0.078125,0.0,0.0,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,piano,0.8872727272727272,5,07-05-24_19-01-01,0.3375,0.078125,0.0,0.0,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,0.9511111111111112,5,07-05-24_19-01-05,0.3375,0.078125,0.0,0.0,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,piano,0.9065343258891646,5,07-05-24_19-01-29,0.3375,0.078125,0.0,0.0,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,piano,0.949197860962567,5,07-05-24_19-01-36,0.3375,0.078125,0.0,0.0,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,piano,0.8952847519902022,5,07-05-24_19-01-41,0.3375,0.078125,0.0,0.0,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.8989795918367347,5,07-05-24_19-01-54,0.3375,0.078125,0.0,0.0,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.9040860215053763,5,07-05-24_19-01-56,0.3375,0.078125,0.0,0.0,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.9416309012875537,5,07-05-24_19-02-04,0.3375,0.078125,0.0,0.0,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.916628701594533,5,07-05-24_19-02-01,0.3375,0.078125,0.0,0.0,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9499626587005229,5,07-05-24_19-02-04,0.3375,0.078125,0.0,0.0,0.01,0.01
Fly Little Bird Fly,e3e5bd4a-a7c4-4b49-8308-c63420605332,hicksj-flylittlebirdfly-williamsbhayesl-2006-e3e5bd4a,piano,0.9218009478672986,5,07-05-24_19-02-00,0.3375,0.078125,0.0,0.0,0.01,0.01
Back Home Again in Indiana,b0e03bf2-6c3d-48e7-aa7c-ab321ae8a459,petersono-backhomeagaininindiana-kingawilkinsonm-1947-b0e03bf2,piano,0.955188679245283,5,07-05-24_19-01-40,0.3375,0.078125,0.0,0.0,0.01,0.01
Tristeza,55736745-695f-4703-a51b-637db2db7324,petersono-tristeza-jonessdurhamb-1970-55736745,piano,0.8904761904761903,5,07-05-24_19-01-47,0.3375,0.078125,0.0,0.0,0.01,0.01
The Man I Love,20c60566-3170-41b9-992c-a3062948fca6,petersono-themanilove-orstedndrewm-1984-20c60566,piano,0.940563086548488,5,07-05-24_19-01-48,0.3375,0.078125,0.0,0.0,0.01,0.01
Sweet Georgia Brown,25a7592c-4709-4429-9ca9-7070b32c7f25,powellb-sweetgeorgiabrown-russellcroachm-1950-25a7592c,piano,0.8918380889183809,5,07-05-24_19-01-58,0.3375,0.078125,0.0,0.0,0.01,0.01
Like Someone in Love,cebd562d-6606-40b5-8d58-01c96609470c,powellb-likesomeoneinlove-michelotpclarkek-1953-cebd562d,piano,0.9362318840579711,5,07-05-24_19-02-00,0.3375,0.078125,0.0,0.0,0.01,0.01
Rifftide,8a86e370-95b2-48d1-8346-7664ab9f2b7f,powellb-rifftide-orstednschiopffew-1962-8a86e370,piano,0.8956834532374102,5,07-05-24_19-02-03,0.3375,0.078125,0.0,0.0,0.01,0.01
Blues for Gwen,72d0306f-d3ed-4332-9d59-1c22271568d7,tynerm-bluesforgwen-davisajonese-1962-72d0306f,piano,0.9606231068801384,6,07-05-24_19-03-19,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Lil Darlin,f892ef46-a5e6-4624-a694-36444677cfa2,tynerm-lildarlin-sharpeahayesl-1986-f892ef46,piano,0.8937293729372937,6,07-05-24_19-03-13,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
TraneLike,f61d311f-067d-4ff3-986f-ac91a571a381,tynerm-tranelike-clarkesfostera-1998-f61d311f,piano,0.9533750869867781,6,07-05-24_19-03-04,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Someday My Prince Will Come,709cf40e-fd3f-4af7-9028-d96c90741cce,barronk-somedaymyprincewillcome-williamsbrileyb-1982-709cf40e,piano,0.9394723228142783,6,07-05-24_19-03-17,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Take the Coltrane,d8efd19a-95cb-47b7-a113-846ac138be11,barronk-takethecoltrane-hadenchaynesr-1994-d8efd19a,piano,0.9584466019417476,6,07-05-24_19-03-20,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Shuffle Boil,3a37bdb6-b048-480b-b367-43d0f60e2313,barronk-shuffleboil-kitagawakblakej-2015-3a37bdb6,piano,0.9283018867924528,6,07-05-24_19-02-42,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Just Friends,0469f84b-0b9d-4e06-8c82-8d634fd8e8e1,flanagant-justfriends-tuckerbbaileyd-1961-0469f84b,piano,0.9365994236311239,6,07-05-24_19-03-04,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Denzils Best,b4be29dc-0604-4d35-9eec-a1134ddf4d18,flanagant-denzilsbest-mrazgjonese-1976-b4be29dc,piano,0.9416058394160584,6,07-05-24_19-02-49,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Birdsong,1538c8eb-ccd3-4df9-9680-2f866b90ebef,flanagant-birdsong-washingtonpnashl-1997-1538c8eb,piano,0.9263516389953171,6,07-05-24_19-03-20,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Ralphs New Blues,7dfd6f62-eb98-4ab1-a82a-faffdc919479,mancej-ralphsnewblues-tuckerbthomasb-1960-7dfd6f62,piano,0.9007352941176471,6,07-05-24_19-02-35,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Holy Mama,9983c9b5-42f8-430f-803c-1afa05bfd4bd,mancej-holymama-riveramlaroccas-1977-9983c9b5,piano,0.8463444857496902,6,07-05-24_19-03-08,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Broadway,97763166-9e4b-426b-9bcc-8cf687051dfe,mancej-broadway-tanakahwilliamsj-2007-97763166,piano,0.9510610653962754,6,07-05-24_19-03-14,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Spring Will Be a Little Late This Year,828208f2-3ae0-4de4-878c-ffd8f7cda68c,jamala-springwillbealittle-crosbyiperkinsw-1955-828208f2,piano,0.8752556237218814,6,07-05-24_19-02-33,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Dolphin Dance,87cd9343-6d9e-4651-aabc-aa191fd7c6b0,jamala-dolphindance-nasserjgantf-1971-87cd9343,piano,0.8754325259515571,6,07-05-24_19-02-42,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Milan,16ff9b1f-39ac-4116-83a7-17ae46b76cc5,jamala-milan-cammackjmuhammadi-2004-16ff9b1f,piano,0.9307604994324631,6,07-05-24_19-02-57,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
No Cover No Minimum,f675dc4a-15fd-44f2-b929-9908d878a3b0,evansb-nocovernominimum-koticktmotianp-1956-f675dc4a,piano,0.9461626575028638,6,07-05-24_19-03-16,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Glorias Step take 1 interrupted,af9c1ed7-0406-4411-a53e-32c5350c9bf8,evansb-gloriassteptake1interrupted-lafarosmotianp-1961-af9c1ed7,piano,0.8558558558558559,6,07-05-24_19-02-20,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Glorias Step take 3,f72a8e95-4a9f-409a-aff7-8857540adf73,evansb-gloriassteptake3-lafarosmotianp-1961-f72a8e95,piano,0.8914728682170543,6,07-05-24_19-02-20,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Emily,f9fa0f9b-b3d7-4f59-a376-54fc83d42e80,evansb-emily-gomezemorellm-1968-f9fa0f9b,piano,0.9488372093023255,6,07-05-24_19-02-26,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
SeeSaw,166c480f-4084-491d-a32a-8c899b0e9940,evansb-seesaw-gomezemorellm-1973-166c480f,piano,0.8949211908931699,6,07-05-24_19-02-47,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
All of You,1324a29e-6075-4beb-861d-73f6de9be20a,evansb-allofyou-gomezezigmunde-1974-1324a29e,piano,0.9167822468793343,6,07-05-24_19-02-56,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Bills Hit Tune,8907b003-9e93-4b74-b35a-981879c9e36e,evansb-billshittune-johnsonmlabarberaj-1980-8907b003,piano,0.8762151652624757,6,07-05-24_19-03-02,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Rainbow,2c0f6494-cc8b-4a94-9b0c-9350a97499b2,jarrettk-rainbow-hadencmotianp-1972-2c0f6494,piano,0.88113413304253,6,07-05-24_19-03-15,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
All the Things You Are,c82aab89-ca2b-4211-842f-9c69583d03ca,jarrettk-allthethingsyouare-peacockgdejohnettej-1989-c82aab89,piano,0.87966021708353,6,07-05-24_19-03-16,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Between the Devil and the Deep Blue Sea,7e485343-1cb9-4798-acc0-c35320949854,jarrettk-betweenthedevilandthe-peacockgdejohnettej-2009-7e485343,piano,0.947508896797153,6,07-05-24_19-03-24,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
With Malice Towards None,d5c51907-81dd-42d8-9e78-956ff9f0d28e,hicksj-withmalicetowardsnone-bookerwmuhammadi-1981-d5c51907,piano,0.8614008941877794,6,07-05-24_19-03-21,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
Expectations,78892a40-bee3-490c-90e8-226203310b97,hicksj-expectations-drummondrsmittym-1993-78892a40,piano,0.9355089355089354,6,07-05-24_19-03-24,0.54,0.08750000000000001,0.5,0.0,0.01,0.01
